,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Average_tenure_Charges,Average_Annual_Charges
5314,2535-PBCGC,70,No,Two year,Bank transfer (automatic),64.55,4504.9,0,64.35571428571428,837.471727343145
5315,2082-CEFLT,1,Yes,Month-to-month,Electronic check,45.6,45.6,1,45.6,12.0
5316,1470-PSXNM,49,Yes,One year,Electronic check,93.65,4520.15,0,92.24795918367346,579.1970101441536
5317,1213-NGCUN,6,Yes,Month-to-month,Bank transfer (automatic),49.65,267.35,1,44.55833333333334,64.61631419939577
5318,2498-XLDZR,32,Yes,Two year,Mailed check,73.6,2316.85,0,72.4015625,377.7472826086956
5319,9866-OCCKE,72,Yes,Two year,Mailed check,109.75,8075.35,0,112.1576388888889,882.953986332574
5320,5338-YHWYT,37,Yes,Two year,Credit card (automatic),61.45,2302.35,0,62.225675675675674,449.6045565500407
5321,7718-UPSKJ,69,Yes,One year,Credit card (automatic),106.4,7251.9,0,105.1,817.8834586466164
5322,8731-WBBMB,26,Yes,Month-to-month,Bank transfer (automatic),81.9,2078.55,0,79.94423076923077,304.54945054945057
5323,1448-CYWKC,58,Yes,One year,Credit card (automatic),105.2,6225.4,0,107.33448275862068,710.1216730038022
5324,7901-IIDQV,24,Yes,One year,Bank transfer (automatic),54.6,1242.25,0,51.760416666666664,273.021978021978
5325,2690-DVRVK,5,Yes,One year,Electronic check,20.55,99.45,0,19.89,58.07299270072993
5326,5688-KZTSN,15,Yes,Month-to-month,Electronic check,20.0,288.05,1,19.203333333333333,172.82999999999998
5327,1270-XKUCC,30,Yes,Two year,Mailed check,19.7,599.25,0,19.975,365.02538071065993
5328,0334-ZFJSR,55,Yes,One year,Credit card (automatic),66.05,3462.1,0,62.947272727272725,628.996214988645
5329,2894-QOJRX,25,No,Month-to-month,Bank transfer (automatic),34.0,853.0,1,34.12,301.05882352941177
5330,5747-PMBSQ,10,Yes,Month-to-month,Mailed check,92.5,934.1,1,93.41,121.18054054054053
5331,5583-EJXRD,44,No,Two year,Credit card (automatic),54.05,2375.2,0,53.98181818181818,527.3339500462534
5332,4565-EVZMJ,47,Yes,One year,Mailed check,58.9,2813.05,0,59.85212765957447,573.1171477079797
5333,3143-JQEGI,13,Yes,Month-to-month,Electronic check,88.35,1222.8,1,94.06153846153846,166.0848896434635
5334,6386-SZZKH,49,Yes,Two year,Bank transfer (automatic),107.95,5293.2,1,108.02448979591837,588.405743399722
5335,3327-YBAKM,64,Yes,One year,Mailed check,96.9,6314.35,0,98.66171875,781.9628482972137
5336,9441-QHEVC,1,Yes,Month-to-month,Mailed check,19.1,19.1,0,19.1,12.0
5337,6705-LNMDD,20,Yes,Month-to-month,Mailed check,50.0,1003.05,0,50.152499999999996,240.732
5338,2580-ASVVY,37,No,Two year,Electronic check,45.4,1593.1,0,43.056756756756755,421.08370044052856
5339,3370-GQEAL,30,Yes,Month-to-month,Electronic check,85.45,2509.95,0,83.66499999999999,352.4798127559976
5340,5032-USPKF,38,Yes,One year,Bank transfer (automatic),84.1,3187.65,0,83.88552631578948,454.83709869203335
5341,2982-IHMFT,1,Yes,Month-to-month,Mailed check,74.45,74.45,1,74.45,12.0
5342,3521-SYVOR,37,Yes,Month-to-month,Electronic check,64.75,2345.2,1,63.38378378378378,434.63166023166025
5343,4254-QPEDE,52,No,Two year,Credit card (automatic),66.25,3330.1,0,64.04038461538461,603.1879245283019
5344,6283-GITPX,71,Yes,Two year,Credit card (automatic),76.9,5522.7,0,77.78450704225352,861.7997399219765
5345,9526-JAWYF,26,Yes,Month-to-month,Electronic check,89.8,2335.3,1,89.81923076923077,312.06681514476617
5346,0771-CHWSK,66,Yes,Two year,Credit card (automatic),74.6,4798.4,0,72.7030303030303,771.8605898123324
5347,9788-HNGUT,72,Yes,Two year,Credit card (automatic),116.95,8594.4,0,119.36666666666666,881.8537836682342
5348,9495-REDIY,25,No,One year,Credit card (automatic),40.65,970.55,0,38.821999999999996,286.5092250922509
5349,5375-XLDOF,69,Yes,Two year,Bank transfer (automatic),114.35,7665.8,0,111.09855072463769,804.4564932225624
5350,1172-VIYBP,53,Yes,Two year,Bank transfer (automatic),69.7,3686.05,0,69.54811320754717,634.6140602582497
5351,5649-VUKMC,12,Yes,One year,Mailed check,95.5,1115.15,1,92.92916666666667,140.12356020942408
5352,6559-PDZLR,26,Yes,Month-to-month,Electronic check,98.65,2537.0,0,97.57692307692308,308.60618347693867
5353,8992-OBVDG,21,Yes,Month-to-month,Mailed check,61.65,1393.6,0,66.36190476190475,271.2603406326034
5354,4273-MBHYA,1,Yes,Month-to-month,Electronic check,89.35,89.35,0,89.35,12.0
5355,4724-WXVWF,48,Yes,Month-to-month,Electronic check,95.4,4445.3,0,92.61041666666667,559.1572327044025
5356,5701-GUXDC,26,No,One year,Credit card (automatic),35.4,978.6,0,37.63846153846154,331.728813559322
5357,1460-UZPRJ,60,Yes,Two year,Mailed check,19.95,1258.15,0,20.96916666666667,756.781954887218
5358,6082-GLJIX,18,Yes,Month-to-month,Mailed check,19.25,331.35,0,18.408333333333335,206.55584415584417
5359,5143-EGQFK,10,No,Month-to-month,Electronic check,29.65,291.4,1,29.139999999999997,117.93591905564924
5360,4919-IKATY,5,Yes,Month-to-month,Electronic check,84.5,453.75,1,90.75,64.4378698224852
5361,2495-TTHBQ,4,Yes,One year,Mailed check,20.4,84.75,0,21.1875,49.85294117647059
5362,0485-ZBSLN,65,Yes,Two year,Credit card (automatic),24.75,1715.1,0,26.386153846153846,831.5636363636363
5363,3810-PJUHR,70,Yes,Two year,Mailed check,25.35,1715.15,0,24.502142857142857,811.905325443787
5364,9050-QLROH,18,Yes,Month-to-month,Credit card (automatic),90.7,1597.25,1,88.73611111111111,211.32304299889745
5365,0847-HGRML,62,Yes,Two year,Bank transfer (automatic),20.0,1250.1,0,20.16290322580645,750.06
5366,8232-CTLKO,66,Yes,Two year,Electronic check,59.75,3996.8,0,60.55757575757576,802.7046025104603
5367,9227-YBAXE,65,Yes,Two year,Bank transfer (automatic),82.5,5215.1,0,80.2323076923077,758.5600000000001
5368,6168-WFVVF,3,Yes,Month-to-month,Electronic check,70.3,235.5,1,78.5,40.19914651493599
5369,9860-LISIZ,34,Yes,Month-to-month,Mailed check,20.35,673.2,0,19.8,396.97297297297297
5370,0112-QAWRZ,16,Yes,Month-to-month,Bank transfer (automatic),90.8,1442.2,0,90.1375,190.5991189427313
5371,0877-SDMBN,54,Yes,One year,Bank transfer (automatic),103.95,5639.05,1,104.42685185185185,650.972582972583
5372,2786-GCDPI,50,Yes,Month-to-month,Electronic check,104.95,5222.35,0,104.447,597.1243449261553
5373,4043-MKDTV,71,Yes,Two year,Electronic check,105.25,7291.75,0,102.70070422535211,831.3634204275534
5374,8065-YKXKD,10,Yes,Month-to-month,Electronic check,74.75,799.65,1,79.965,128.37190635451506
5375,9637-EIHEQ,1,Yes,Month-to-month,Electronic check,50.8,50.8,1,50.8,12.0
5376,9229-RQABD,18,Yes,One year,Mailed check,23.75,424.5,0,23.583333333333332,214.4842105263158
5377,8313-KTIHG,4,Yes,Month-to-month,Electronic check,61.3,249.4,0,62.35,48.82218597063621
5378,5320-BRKGK,58,Yes,Two year,Mailed check,75.8,4415.75,0,76.13362068965517,699.0633245382586
5379,6284-KMNUF,56,Yes,One year,Electronic check,98.0,5270.6,0,94.11785714285715,645.3795918367348
5380,9689-PTNPG,2,Yes,Month-to-month,Electronic check,80.25,144.55,1,72.275,21.61495327102804
5381,9465-RWMXL,32,Yes,Month-to-month,Electronic check,78.9,2447.95,1,76.4984375,372.3117870722433
5382,6229-UOLQL,56,No,One year,Mailed check,52.0,2884.9,0,51.51607142857143,665.7461538461539
5383,2362-IBOOY,36,Yes,Month-to-month,Electronic check,84.75,3050.15,1,84.72638888888889,431.87964601769914
5384,3137-LUPIX,4,Yes,Month-to-month,Mailed check,64.4,253.0,0,63.25,47.14285714285714
5385,0843-WTBXE,53,Yes,Month-to-month,Bank transfer (automatic),85.45,4517.25,1,85.23113207547169,634.3709771796372
5386,6143-JQKEA,10,Yes,Month-to-month,Credit card (automatic),45.8,436.2,0,43.62,114.2882096069869
5387,8676-OOQEJ,4,No,Month-to-month,Electronic check,30.5,118.4,0,29.6,46.58360655737705
5388,5515-IDEJJ,1,Yes,Month-to-month,Mailed check,19.9,19.9,1,19.9,12.0
5389,9701-CDXHR,51,Yes,Month-to-month,Mailed check,69.15,3649.6,0,71.56078431372549,633.3362255965292
5390,7450-NWRTR,12,Yes,Month-to-month,Electronic check,99.45,1200.15,1,100.0125,144.81447963800906
5391,8124-NZVGJ,6,No,One year,Mailed check,49.25,255.6,0,42.6,62.27817258883249
5392,2162-FRZAA,63,No,Two year,Bank transfer (automatic),39.35,2395.05,0,38.01666666666667,730.3837357052097
5393,5376-DEQCP,1,Yes,Month-to-month,Electronic check,70.6,70.6,1,70.6,12.0
5394,5118-MUEYH,48,Yes,Month-to-month,Credit card (automatic),105.1,5083.55,0,105.90729166666667,580.4243577545195
5395,9095-HFAFX,5,Yes,Month-to-month,Credit card (automatic),81.0,389.6,1,77.92,57.71851851851852
5396,5627-TVBPP,35,Yes,One year,Credit card (automatic),20.1,644.5,0,18.414285714285715,384.77611940298505
5397,2379-ENZGV,6,Yes,Month-to-month,Electronic check,84.85,523.5,1,87.25,74.03653506187389
5398,3936-QQFLL,2,Yes,Month-to-month,Mailed check,19.75,39.3,0,19.65,23.878481012658227
5399,2589-AYCRP,50,Yes,One year,Bank transfer (automatic),19.75,989.05,0,19.781,600.9417721518987
5400,4067-HLYQI,33,Yes,Month-to-month,Bank transfer (automatic),70.4,2406.1,0,72.9121212121212,410.13068181818176
5401,5124-EOGYE,31,Yes,Two year,Mailed check,20.45,638.55,0,20.598387096774193,374.69926650366745
5402,5057-RKGLH,9,Yes,Two year,Mailed check,20.35,191.1,0,21.233333333333334,112.68796068796067
5403,0292-WEGCH,54,Yes,Month-to-month,Electronic check,86.2,4524.05,0,83.77870370370371,629.7981438515081
5404,8910-ICHIU,46,Yes,One year,Credit card (automatic),95.65,4664.2,0,101.39565217391304,585.1583899634082
5405,4097-YODCF,34,Yes,One year,Electronic check,103.8,3470.8,0,102.08235294117648,401.2485549132948
5406,9715-WZCLW,71,Yes,Two year,Electronic check,97.2,6910.3,0,97.32816901408451,853.1234567901234
5407,9786-YWNHU,63,Yes,Two year,Mailed check,63.55,4014.2,0,63.717460317460315,757.9921321793863
5408,6407-GSJNL,51,Yes,Two year,Bank transfer (automatic),24.95,1288.0,0,25.254901960784313,619.4789579158316
5409,6005-OBZPH,26,Yes,Month-to-month,Electronic check,89.15,2277.65,1,87.60192307692309,306.58216489063375
5410,4049-ZPALD,64,Yes,Two year,Bank transfer (automatic),99.0,6375.8,0,99.621875,772.8242424242426
5411,7932-WPTDS,1,No,Month-to-month,Electronic check,24.8,24.8,1,24.8,12.0
5412,3733-UOCWF,61,Yes,One year,Bank transfer (automatic),85.55,5251.75,0,86.09426229508196,736.656925774401
5413,6833-JMZYP,15,Yes,Month-to-month,Credit card (automatic),94.0,1505.45,0,100.36333333333333,192.18510638297872
5414,2722-VOJQL,64,Yes,One year,Credit card (automatic),105.65,6903.1,1,107.8609375,784.0719356365357
5415,1310-QRITU,18,Yes,Month-to-month,Electronic check,50.3,913.3,0,50.73888888888889,217.88469184890658
5416,8961-QDZZJ,57,Yes,One year,Electronic check,95.0,5535.8,0,97.11929824561403,699.2589473684211
5417,9715-SBVSU,14,Yes,Two year,Bank transfer (automatic),61.4,815.55,0,58.253571428571426,159.39087947882734
5418,8490-BXHEO,18,Yes,Month-to-month,Credit card (automatic),80.55,1411.65,0,78.42500000000001,210.30167597765364
5419,7173-TETGO,72,Yes,Two year,Bank transfer (automatic),78.5,5602.25,0,77.80902777777777,856.3949044585986
5420,7929-SKFGK,70,Yes,Two year,Credit card (automatic),114.3,8244.3,0,117.77571428571427,865.5433070866142
5421,2300-RQGOI,38,Yes,Two year,Mailed check,20.05,741.5,0,19.513157894736842,443.79052369077306
5422,3563-SVYLG,68,Yes,Two year,Credit card (automatic),62.65,4375.8,0,64.35000000000001,838.1420590582602
5423,5228-EXCET,13,Yes,Month-to-month,Electronic check,80.85,1008.7,1,77.5923076923077,149.71428571428572
5424,6435-VWCCY,65,Yes,Two year,Credit card (automatic),92.7,5968.4,0,91.82153846153845,772.608414239482
5425,4998-IKFSE,30,Yes,Month-to-month,Electronic check,100.45,3096.9,0,103.23,369.9631657541065
5426,8630-QSGXK,51,Yes,Two year,Bank transfer (automatic),75.2,3901.25,0,76.49509803921569,622.5398936170212
5427,2455-USLMV,31,Yes,Month-to-month,Credit card (automatic),84.75,2613.4,0,84.30322580645162,370.03893805309735
5428,7394-FKDNK,9,Yes,Month-to-month,Electronic check,89.45,853.1,1,94.78888888888889,114.4460592509782
5429,9488-FVZCC,72,Yes,Two year,Bank transfer (automatic),79.5,5661.7,0,78.63472222222222,854.5962264150944
5430,6331-LWDTQ,10,Yes,Month-to-month,Credit card (automatic),72.15,794.25,1,79.425,132.0997920997921
5431,5995-WWKKG,37,Yes,One year,Electronic check,19.8,695.05,0,18.785135135135135,421.2424242424242
5432,1597-FZREH,2,Yes,Month-to-month,Electronic check,76.4,160.8,1,80.4,25.2565445026178
5433,7879-CGSFV,55,Yes,One year,Mailed check,100.9,5552.05,0,100.94636363636364,660.3032705649157
5434,9921-EZKBY,33,Yes,Month-to-month,Bank transfer (automatic),95.3,3275.15,0,99.2469696969697,412.4008394543547
5435,7432-FFVAR,46,Yes,One year,Bank transfer (automatic),90.95,4236.6,0,92.10000000000001,558.979659153381
5436,7246-ZGQDF,1,Yes,Month-to-month,Electronic check,54.5,54.5,0,54.5,12.0
5437,7000-WCEVQ,20,Yes,Month-to-month,Mailed check,61.6,1174.35,1,58.717499999999994,228.7694805194805
5438,0727-IWKVK,9,Yes,Month-to-month,Electronic check,79.9,741.7,1,82.41111111111111,111.39424280350437
5439,5959-BELXA,32,Yes,Month-to-month,Credit card (automatic),96.15,3019.25,1,94.3515625,376.8174726989079
5440,4456-RHSNB,19,Yes,Month-to-month,Bank transfer (automatic),49.6,962.9,0,50.67894736842105,232.95967741935485
5441,3512-IZIKN,70,Yes,Two year,Credit card (automatic),65.3,4759.75,1,67.99642857142857,874.6860643185299
5442,2481-SBOYW,61,Yes,Two year,Credit card (automatic),25.0,1498.35,0,24.563114754098358,719.208
5443,7109-MFBYV,26,Yes,Month-to-month,Electronic check,45.45,1233.15,0,47.42884615384616,325.58415841584156
5444,1833-TCXKK,45,Yes,Month-to-month,Bank transfer (automatic),107.75,4882.8,0,108.50666666666667,543.7921113689096
5445,1832-PEUTS,62,Yes,Two year,Credit card (automatic),89.1,5411.65,0,87.28467741935484,728.8417508417508
5446,6141-OOXUQ,1,Yes,Month-to-month,Mailed check,19.65,19.65,1,19.65,12.0
5447,8660-BUETV,3,Yes,Month-to-month,Mailed check,44.75,148.05,0,49.35,39.70055865921788
5448,0580-PIQHM,41,Yes,One year,Bank transfer (automatic),101.6,3930.55,0,95.86707317073171,464.23818897637807
5449,5696-CEIQJ,67,Yes,Two year,Bank transfer (automatic),103.15,6895.5,0,102.91791044776119,802.1909840038779
5450,7503-ZGUZJ,1,Yes,Month-to-month,Mailed check,84.65,84.65,1,84.65,12.0
5451,1696-HXOWK,71,Yes,One year,Mailed check,95.65,6856.95,0,96.57676056338028,860.2550967067433
5452,3026-ATZYV,37,Yes,One year,Bank transfer (automatic),75.1,2658.8,0,71.85945945945946,424.8415446071905
5453,4012-YCFAI,60,Yes,Two year,Mailed check,61.35,3766.2,0,62.769999999999996,736.6650366748165
5454,2506-TNFCO,1,Yes,Month-to-month,Electronic check,69.55,69.55,1,69.55,12.0
5455,9970-QBCDA,6,Yes,Month-to-month,Credit card (automatic),19.7,129.55,0,21.59166666666667,78.91370558375635
5456,8718-PTMEZ,13,No,Month-to-month,Electronic check,31.05,347.25,1,26.71153846153846,134.20289855072463
5457,9496-IVVRP,11,Yes,Month-to-month,Bank transfer (automatic),51.0,581.7,0,52.88181818181818,136.87058823529412
5458,2207-OBZNX,7,Yes,Month-to-month,Mailed check,51.0,354.05,1,50.57857142857143,83.30588235294118
5459,2657-VPXTA,10,Yes,Month-to-month,Electronic check,88.85,929.45,0,92.94500000000001,125.53066966797977
5460,6551-VLJMV,34,Yes,Two year,Credit card (automatic),20.05,679.0,0,19.970588235294116,406.3840399002493
5461,1221-GHZEP,62,Yes,Two year,Mailed check,65.1,3846.75,0,62.04435483870968,709.0783410138249
5462,9289-LBQVU,64,Yes,One year,Mailed check,70.15,4480.7,0,70.0109375,766.4775481111902
5463,6142-VSJQO,1,Yes,Month-to-month,Bank transfer (automatic),44.35,44.35,1,44.35,12.0
5464,3458-IDMFK,25,Yes,Two year,Mailed check,20.75,499.4,0,19.976,288.80963855421686
5465,6933-FHBZC,26,Yes,One year,Mailed check,56.05,1553.2,0,59.73846153846154,332.53166815343445
5466,0221-NAUXK,10,Yes,One year,Bank transfer (automatic),19.95,219.5,0,21.95,132.03007518796994
5467,9770-KXGQU,53,Yes,One year,Mailed check,98.6,5311.85,0,100.22358490566039,646.4726166328601
5468,6437-UKHMV,7,Yes,Month-to-month,Electronic check,79.7,586.05,1,83.72142857142856,88.2383939774153
5469,6538-POCHL,33,Yes,Month-to-month,Credit card (automatic),79.0,2576.8,0,78.0848484848485,391.41265822784817
5470,6726-NNFWD,71,Yes,Two year,Credit card (automatic),89.45,6435.25,0,90.63732394366197,863.309111235327
5471,3002-WQZWT,29,Yes,Month-to-month,Electronic check,74.2,1993.25,0,68.73275862068965,322.35849056603774
5472,4277-UDIEF,24,Yes,Month-to-month,Bank transfer (automatic),81.0,1923.85,0,80.16041666666666,285.01481481481477
5473,1208-NBVFH,20,Yes,Month-to-month,Electronic check,49.6,939.8,0,46.989999999999995,227.37096774193546
5474,4912-PIGUY,1,Yes,Month-to-month,Electronic check,84.6,84.6,0,84.6,12.0
5475,1114-CENIM,54,Yes,Month-to-month,Credit card (automatic),55.0,3092.65,1,57.2712962962963,674.76
5476,6060-DRTNL,5,Yes,Month-to-month,Mailed check,84.85,415.55,1,83.11,58.76959340011786
5477,2725-TTRIQ,72,Yes,Two year,Bank transfer (automatic),84.2,5986.55,0,83.14652777777778,853.1900237529691
5478,3374-TTZTK,52,Yes,Two year,Electronic check,106.3,5487.0,0,105.51923076923077,619.4167450611477
5479,8990-ZXLSU,9,Yes,Month-to-month,Electronic check,69.05,651.5,0,72.38888888888889,113.22230267921796
5480,2275-RBYQS,1,Yes,Month-to-month,Mailed check,45.4,45.4,0,45.4,12.0
5481,8473-VUVJN,1,Yes,Month-to-month,Electronic check,73.65,73.65,1,73.65,12.0
5482,6289-CPNLD,33,Yes,One year,Mailed check,73.9,2405.05,1,72.88030303030304,390.5358592692828
5483,5536-SLHPM,55,Yes,Month-to-month,Electronic check,77.75,4458.15,1,81.05727272727272,688.0745980707395
5484,4419-UJMUS,69,Yes,Two year,Electronic check,99.35,6856.45,0,99.36884057971014,828.1570206341217
5485,7794-JASDG,1,Yes,Month-to-month,Mailed check,50.75,50.75,0,50.75,12.0
5486,7609-YBPXG,54,Yes,Two year,Bank transfer (automatic),87.1,4735.2,0,87.68888888888888,652.3811710677383
5487,5519-TEEUH,33,Yes,One year,Mailed check,20.15,682.15,0,20.671212121212122,406.24317617866006
5488,7856-GANIL,45,Yes,One year,Bank transfer (automatic),98.7,4525.8,0,100.57333333333334,550.2492401215806
5489,0804-XBFBV,11,No,Month-to-month,Electronic check,25.2,321.05,0,29.186363636363637,152.88095238095238
5490,2676-OXPPQ,6,Yes,Month-to-month,Bank transfer (automatic),55.7,335.65,0,55.94166666666666,72.31238779174147
5491,3703-TTEPD,21,Yes,Month-to-month,Bank transfer (automatic),65.35,1424.4,0,67.82857142857144,261.55776587605203
5492,2799-TSLAG,65,Yes,Two year,Bank transfer (automatic),25.3,1748.55,0,26.90076923076923,829.3517786561265
5493,0196-VULGZ,6,Yes,Month-to-month,Electronic check,84.35,474.9,1,79.14999999999999,67.56135151155898
5494,8837-VVWLQ,8,Yes,Month-to-month,Electronic check,84.95,668.4,1,83.55,94.41789287816363
5495,2696-NARTR,11,Yes,Month-to-month,Electronic check,73.85,926.25,1,84.20454545454545,150.50778605280976
5496,2208-NKVVH,43,Yes,Two year,Mailed check,24.25,1077.95,0,25.06860465116279,533.418556701031
5497,7614-QVWQL,49,No,One year,Bank transfer (automatic),51.8,2541.25,1,51.86224489795919,588.7065637065638
5498,1976-CFOCS,1,Yes,Month-to-month,Electronic check,46.0,46.0,1,46.0,12.0
5499,4631-OACRM,15,Yes,Month-to-month,Electronic check,79.4,1156.1,1,77.07333333333332,174.72544080604533
5500,7139-JZFVG,60,Yes,Two year,Bank transfer (automatic),60.5,3694.45,0,61.57416666666666,732.78347107438
5501,4987-GQWPO,17,No,Month-to-month,Credit card (automatic),25.1,382.8,0,22.51764705882353,183.01195219123505
5502,3755-JBMNH,16,Yes,Month-to-month,Bank transfer (automatic),71.8,1167.8,1,72.9875,195.17548746518105
5503,1757-TCATG,35,Yes,One year,Bank transfer (automatic),20.05,746.75,0,21.335714285714285,446.932668329177
5504,6345-ULYRW,44,Yes,One year,Mailed check,88.4,3912.9,1,88.92954545454546,531.1628959276018
5505,4776-XSKYQ,12,No,One year,Credit card (automatic),30.25,368.85,0,30.7375,146.3206611570248
5506,8048-DSDFQ,1,Yes,Month-to-month,Mailed check,20.2,20.2,0,20.2,12.0
5507,5753-QQWPW,28,Yes,One year,Electronic check,59.9,1654.7,0,59.096428571428575,331.4924874791319
5508,6010-DDPPW,70,Yes,Two year,Bank transfer (automatic),25.15,1940.85,0,27.72642857142857,926.051689860835
